id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no,inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date,inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound,price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,los,outbound_flight_duration,inbound_flight_duration,outbound_marketing_carrier_list,inbound_marketing_carrier_list,outbound_operating_carrier_list,inbound_operating_carrier_list,reference
435,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3742,6/10/24,9:20,6/10/24,10:53,6/12/24,11:31,6/12/24,12:51,BA7OA0MQ,QAVOA0MQ,B,Q,777.99,951.07,173.08,CAD,Expedia,484,294,0,E,ECONOMY,ECONOMY,0,0,2,93,80,DL,DL,DL,DL,AS_TEST
436,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3748,6/10/24,9:20,6/10/24,10:53,6/12/24,13:33,6/12/24,14:42,BA7OA0MQ,LAVQA0MQ,B,L,675,842.93,167.93,CAD,Expedia,484,191,0,E,ECONOMY,ECONOMY,0,0,2,93,69,DL,DL,DL,DL,AS_TEST
437,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3733,6/10/24,9:20,6/10/24,10:53,6/12/24,15:15,6/12/24,16:27,BA7OA0MQ,QAVOA0MQ,B,Q,777.99,951.07,173.08,CAD,Expedia,484,294,0,E,ECONOMY,ECONOMY,0,0,2,93,72,DL,DL,DL,DL,AS_TEST
438,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3698,6/10/24,9:20,6/10/24,10:53,6/12/24,17:45,6/12/24,18:54,BA7OA0MQ,UAVOA0MQ,B,U,627.99,793.57,165.58,CAD,Expedia,484,144,0,E,ECONOMY,ECONOMY,0,0,2,93,69,DL,DL,DL,DL,AS_TEST
439,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3959,6/10/24,9:20,6/10/24,10:53,6/12/24,21:59,6/12/24,23:06,BA7OA0MQ,MA7OA0MQ,B,M,877.99,1056.07,178.08,CAD,Expedia,484,394,0,E,ECONOMY,ECONOMY,0,0,2,93,67,DL,DL,DL,DL,AS_TEST
440,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS2185,6/10/24,11:20,6/10/24,12:20,6/12/24,9:30,6/12/24,10:30,KH7OASMN,KH7OASMN,K,K,682,850.28,168.28,CAD,Expedia,341,341,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
441,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS0925,6/10/24,11:20,6/10/24,12:20,6/12/24,12:05,6/12/24,13:06,KH7OASMN,QH2OAVMN,K,Q,515,674.93,159.93,CAD,Expedia,341,174,0,E,ECONOMY,ECONOMY,0,0,2,60,61,AS,AS,AS,AS,AS_TEST
442,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS3319,6/10/24,11:20,6/10/24,12:20,6/12/24,16:00,6/12/24,17:00,KH7OASMN,SH2OASMN,K,S,554.99,716.92,161.93,CAD,Expedia,341,214,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
443,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS2075,6/10/24,11:20,6/10/24,12:20,6/12/24,19:55,6/12/24,20:55,KH7OASMN,VH2OASMN,K,V,608,772.58,164.58,CAD,Expedia,341,267,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
444,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS3341,6/10/24,11:20,6/10/24,12:20,6/12/24,21:00,6/12/24,22:00,KH7OASMN,QH2OAVMN,K,Q,515,674.93,159.93,CAD,Expedia,341,174,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
445,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS2034,6/10/24,11:20,6/10/24,12:20,6/12/24,22:57,6/12/24,23:59,KH7OASMN,QH2OAVMN,K,Q,515,674.93,159.93,CAD,Expedia,341,174,0,E,ECONOMY,ECONOMY,0,0,2,60,62,AS,AS,AS,AS,AS_TEST
446,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8801,6/10/24,11:35,6/10/24,12:39,6/12/24,6:00,6/12/24,7:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
447,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8803,6/10/24,11:35,6/10/24,12:39,6/12/24,9:50,6/12/24,10:55,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
448,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8805,6/10/24,11:35,6/10/24,12:39,6/12/24,13:15,6/12/24,14:20,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
449,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8807,6/10/24,11:35,6/10/24,12:39,6/12/24,15:00,6/12/24,16:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
450,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8809,6/10/24,11:35,6/10/24,12:39,6/12/24,18:25,6/12/24,19:30,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
451,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL4154,6/10/24,11:50,6/10/24,13:08,6/12/24,7:25,6/12/24,8:35,KAUOA0MQ,UAVOA0MQ,K,U,397.99,552.07,154.08,CAD,Expedia,254,144,0,E,ECONOMY,ECONOMY,0,0,2,78,70,DL,DL,DL,DL,AS_TEST
452,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3753,6/10/24,11:50,6/10/24,13:08,6/12/24,9:45,6/12/24,10:59,KAUOA0MQ,KAUOA0MQ,K,K,508,667.58,159.58,CAD,Expedia,254,254,0,E,ECONOMY,ECONOMY,0,0,2,78,74,DL,DL,DL,DL,AS_TEST
453,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3742,6/10/24,11:50,6/10/24,13:08,6/12/24,11:31,6/12/24,12:51,KAUOA0MQ,QAVOA0MQ,K,Q,547.99,709.57,161.58,CAD,Expedia,254,294,0,E,ECONOMY,ECONOMY,0,0,2,78,80,DL,DL,DL,DL,AS_TEST
454,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3748,6/10/24,11:50,6/10/24,13:08,6/12/24,13:33,6/12/24,14:42,KAUOA0MQ,LAVQA0MQ,K,L,445,601.43,156.43,CAD,Expedia,254,191,0,E,ECONOMY,ECONOMY,0,0,2,78,69,DL,DL,DL,DL,AS_TEST
455,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3733,6/10/24,11:50,6/10/24,13:08,6/12/24,15:15,6/12/24,16:27,KAUOA0MQ,QAVOA0MQ,K,Q,547.99,709.57,161.58,CAD,Expedia,254,294,0,E,ECONOMY,ECONOMY,0,0,2,78,72,DL,DL,DL,DL,AS_TEST
456,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3698,6/10/24,11:50,6/10/24,13:08,6/12/24,17:45,6/12/24,18:54,KAUOA0MQ,UAVOA0MQ,K,U,397.99,552.07,154.08,CAD,Expedia,254,144,0,E,ECONOMY,ECONOMY,0,0,2,78,69,DL,DL,DL,DL,AS_TEST
457,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3959,6/10/24,11:50,6/10/24,13:08,6/12/24,21:59,6/12/24,23:06,KAUOA0MQ,MA7OA0MQ,K,M,647.99,814.57,166.58,CAD,Expedia,254,394,0,E,ECONOMY,ECONOMY,0,0,2,78,67,DL,DL,DL,DL,AS_TEST
458,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL4154,6/10/24,13:15,6/10/24,14:34,6/12/24,7:25,6/12/24,8:35,MA7OA0MQ,UAVOA0MQ,M,U,537.98,699.06,161.08,CAD,Expedia,394,144,0,E,ECONOMY,ECONOMY,0,0,2,79,70,DL,DL,DL,DL,AS_TEST
459,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL3753,6/10/24,13:15,6/10/24,14:34,6/12/24,9:45,6/12/24,10:59,MA7OA0MQ,KAUOA0MQ,M,K,647.99,814.57,166.58,CAD,Expedia,394,254,0,E,ECONOMY,ECONOMY,0,0,2,79,74,DL,DL,DL,DL,AS_TEST
460,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL3742,6/10/24,13:15,6/10/24,14:34,6/12/24,11:31,6/12/24,12:51,MA7OA0MQ,QAVOA0MQ,M,Q,687.98,856.56,168.58,CAD,Expedia,394,294,0,E,ECONOMY,ECONOMY,0,0,2,79,80,DL,DL,DL,DL,AS_TEST
461,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL3748,6/10/24,13:15,6/10/24,14:34,6/12/24,13:33,6/12/24,14:42,MA7OA0MQ,LAVQA0MQ,M,L,584.99,748.42,163.43,CAD,Expedia,394,191,0,E,ECONOMY,ECONOMY,0,0,2,79,69,DL,DL,DL,DL,AS_TEST
462,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL3733,6/10/24,13:15,6/10/24,14:34,6/12/24,15:15,6/12/24,16:27,MA7OA0MQ,QAVOA0MQ,M,Q,687.98,856.56,168.58,CAD,Expedia,394,294,0,E,ECONOMY,ECONOMY,0,0,2,79,72,DL,DL,DL,DL,AS_TEST
463,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL3698,6/10/24,13:15,6/10/24,14:34,6/12/24,17:45,6/12/24,18:54,MA7OA0MQ,UAVOA0MQ,M,U,537.98,699.06,161.08,CAD,Expedia,394,144,0,E,ECONOMY,ECONOMY,0,0,2,79,69,DL,DL,DL,DL,AS_TEST
464,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL4020,DL3959,6/10/24,13:15,6/10/24,14:34,6/12/24,21:59,6/12/24,23:06,MA7OA0MQ,MA7OA0MQ,M,M,787.98,961.56,173.58,CAD,Expedia,394,394,0,E,ECONOMY,ECONOMY,0,0,2,79,67,DL,DL,DL,DL,AS_TEST
465,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8804,AC8801,6/10/24,13:20,6/10/24,14:24,6/12/24,6:00,6/12/24,7:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
466,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8804,AC8803,6/10/24,13:20,6/10/24,14:24,6/12/24,9:50,6/12/24,10:55,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
467,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8804,AC8805,6/10/24,13:20,6/10/24,14:24,6/12/24,13:15,6/12/24,14:20,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
468,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8804,AC8807,6/10/24,13:20,6/10/24,14:24,6/12/24,15:00,6/12/24,16:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
469,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8804,AC8809,6/10/24,13:20,6/10/24,14:24,6/12/24,18:25,6/12/24,19:30,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
470,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS0926,AS2185,6/10/24,14:05,6/10/24,15:10,6/12/24,9:30,6/12/24,10:30,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,65,60,AS,AS,AS,AS,AS_TEST
471,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS0926,AS0925,6/10/24,14:05,6/10/24,15:10,6/12/24,12:05,6/12/24,13:06,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,65,61,AS,AS,AS,AS,AS_TEST
472,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS0926,AS3319,6/10/24,14:05,6/10/24,15:10,6/12/24,16:00,6/12/24,17:00,OH2OAVBN,SH2OASBN,X,X,288.99,437.62,148.63,CAD,Expedia,115,174,0,E,ECONOMY,ECONOMY,0,0,2,65,60,AS,AS,AS,AS,AS_TEST
473,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS0926,AS2075,6/10/24,14:05,6/10/24,15:10,6/12/24,19:55,6/12/24,20:55,OH2OAVBN,VH2OASBN,X,X,340.98,492.21,151.23,CAD,Expedia,115,226,0,E,ECONOMY,ECONOMY,0,0,2,65,60,AS,AS,AS,AS,AS_TEST
474,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS0926,AS3341,6/10/24,14:05,6/10/24,15:10,6/12/24,21:00,6/12/24,22:00,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,65,60,AS,AS,AS,AS,AS_TEST
475,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS0926,AS2034,6/10/24,14:05,6/10/24,15:10,6/12/24,22:57,6/12/24,23:59,OH2OAVBN,QH2OAVBN,X,X,249.99,396.67,146.68,CAD,Expedia,115,135,0,E,ECONOMY,ECONOMY,0,0,2,65,62,AS,AS,AS,AS,AS_TEST
476,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL4154,6/10/24,15:24,6/10/24,16:33,6/12/24,7:25,6/12/24,8:35,QAVOA0MQ,UAVOA0MQ,Q,U,437.98,594.06,156.08,CAD,Expedia,294,144,0,E,ECONOMY,ECONOMY,0,0,2,69,70,DL,DL,DL,DL,AS_TEST
477,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL3753,6/10/24,15:24,6/10/24,16:33,6/12/24,9:45,6/12/24,10:59,QAVOA0MQ,KAUOA0MQ,Q,K,547.99,709.57,161.58,CAD,Expedia,294,254,0,E,ECONOMY,ECONOMY,0,0,2,69,74,DL,DL,DL,DL,AS_TEST
478,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL3742,6/10/24,15:24,6/10/24,16:33,6/12/24,11:31,6/12/24,12:51,QAVOA0MQ,QAVOA0MQ,Q,Q,587.98,751.56,163.58,CAD,Expedia,294,294,0,E,ECONOMY,ECONOMY,0,0,2,69,80,DL,DL,DL,DL,AS_TEST
479,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL3748,6/10/24,15:24,6/10/24,16:33,6/12/24,13:33,6/12/24,14:42,QAVOA0MQ,LAVQA0MQ,Q,L,484.99,643.42,158.43,CAD,Expedia,294,191,0,E,ECONOMY,ECONOMY,0,0,2,69,69,DL,DL,DL,DL,AS_TEST
480,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL3733,6/10/24,15:24,6/10/24,16:33,6/12/24,15:15,6/12/24,16:27,QAVOA0MQ,QAVOA0MQ,Q,Q,587.98,751.56,163.58,CAD,Expedia,294,294,0,E,ECONOMY,ECONOMY,0,0,2,69,72,DL,DL,DL,DL,AS_TEST
481,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL3698,6/10/24,15:24,6/10/24,16:33,6/12/24,17:45,6/12/24,18:54,QAVOA0MQ,UAVOA0MQ,Q,U,437.98,594.06,156.08,CAD,Expedia,294,144,0,E,ECONOMY,ECONOMY,0,0,2,69,69,DL,DL,DL,DL,AS_TEST
482,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3764,DL3959,6/10/24,15:24,6/10/24,16:33,6/12/24,21:59,6/12/24,23:06,QAVOA0MQ,MA7OA0MQ,Q,M,687.98,856.56,168.58,CAD,Expedia,294,394,0,E,ECONOMY,ECONOMY,0,0,2,69,67,DL,DL,DL,DL,AS_TEST
483,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8806,AC8801,6/10/24,16:45,6/10/24,17:49,6/12/24,6:00,6/12/24,7:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
484,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8806,AC8803,6/10/24,16:45,6/10/24,17:49,6/12/24,9:50,6/12/24,10:55,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
485,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8806,AC8805,6/10/24,16:45,6/10/24,17:49,6/12/24,13:15,6/12/24,14:20,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
486,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8806,AC8807,6/10/24,16:45,6/10/24,17:49,6/12/24,15:00,6/12/24,16:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
487,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8806,AC8809,6/10/24,16:45,6/10/24,17:49,6/12/24,18:25,6/12/24,19:30,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
488,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2223,AS2185,6/10/24,17:10,6/10/24,18:00,6/12/24,9:30,6/12/24,10:30,MH4OASMN,KH7OASMN,M,K,658,825.08,167.08,CAD,Expedia,317,341,0,E,ECONOMY,ECONOMY,0,0,2,50,60,AS,AS,AS,AS,AS_TEST
489,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2223,AS0925,6/10/24,17:10,6/10/24,18:00,6/12/24,12:05,6/12/24,13:06,MH4OASBN,QH2OAVBN,X,X,410.99,565.72,154.73,CAD,Expedia,276,135,0,E,ECONOMY,ECONOMY,0,0,2,50,61,AS,AS,AS,AS,AS_TEST
490,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2223,AS3319,6/10/24,17:10,6/10/24,18:00,6/12/24,16:00,6/12/24,17:00,MH4OASBN,SH2OASBN,X,X,449.99,606.67,156.68,CAD,Expedia,276,174,0,E,ECONOMY,ECONOMY,0,0,2,50,60,AS,AS,AS,AS,AS_TEST
491,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2223,AS2075,6/10/24,17:10,6/10/24,18:00,6/12/24,19:55,6/12/24,20:55,MH4OASBN,VH2OASBN,X,X,501.98,661.26,159.28,CAD,Expedia,276,226,0,E,ECONOMY,ECONOMY,0,0,2,50,60,AS,AS,AS,AS,AS_TEST
492,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2223,AS3341,6/10/24,17:10,6/10/24,18:00,6/12/24,21:00,6/12/24,22:00,MH4OASBN,QH2OAVBN,X,X,410.99,565.72,154.73,CAD,Expedia,276,135,0,E,ECONOMY,ECONOMY,0,0,2,50,60,AS,AS,AS,AS,AS_TEST
493,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2223,AS2034,6/10/24,17:10,6/10/24,18:00,6/12/24,22:57,6/12/24,23:59,MH4OASBN,QH2OAVBN,X,X,410.99,565.72,154.73,CAD,Expedia,276,135,0,E,ECONOMY,ECONOMY,0,0,2,50,62,AS,AS,AS,AS,AS_TEST
494,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3790,DL4154,6/10/24,17:20,6/10/24,18:31,6/12/24,7:25,6/12/24,8:35,KAUOA0MQ,UAVOA0MQ,K,U,397.99,552.07,154.08,CAD,Expedia,254,144,0,E,ECONOMY,ECONOMY,0,0,2,71,70,DL,DL,DL,DL,AS_TEST
495,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3790,DL3753,6/10/24,17:20,6/10/24,18:31,6/12/24,9:45,6/12/24,10:59,KAUOA0MQ,KAUOA0MQ,K,K,508,667.58,159.58,CAD,Expedia,254,254,0,E,ECONOMY,ECONOMY,0,0,2,71,74,DL,DL,DL,DL,AS_TEST
496,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3790,DL3742,6/10/24,17:20,6/10/24,18:31,6/12/24,11:31,6/12/24,12:51,KAUOA0MQ,QAVOA0MQ,K,Q,547.99,709.57,161.58,CAD,Expedia,254,294,0,E,ECONOMY,ECONOMY,0,0,2,71,80,DL,DL,DL,DL,AS_TEST
497,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3790,DL3748,6/10/24,17:20,6/10/24,18:31,6/12/24,13:33,6/12/24,14:42,KAUOA0MQ,LAVQA0MQ,K,L,445,601.43,156.43,CAD,Expedia,254,191,0,E,ECONOMY,ECONOMY,0,0,2,71,69,DL,DL,DL,DL,AS_TEST
498,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3790,DL3733,6/10/24,17:20,6/10/24,18:31,6/12/24,15:15,6/12/24,16:27,KAUOA0MQ,QAVOA0MQ,K,Q,547.99,709.57,161.58,CAD,Expedia,254,294,0,E,ECONOMY,ECONOMY,0,0,2,71,72,DL,DL,DL,DL,AS_TEST
499,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3790,DL3698,6/10/24,17:20,6/10/24,18:31,6/12/24,17:45,6/12/24,18:54,KAUOA0MQ,UAVOA0MQ,K,U,397.99,552.07,154.08,CAD,Expedia,254,144,0,E,ECONOMY,ECONOMY,0,0,2,71,69,DL,DL,DL,DL,AS_TEST
